book_id,chap_num,para_num,sent_num,token_str
42671,752,1,12,which
42671,752,1,13,a
42671,752,1,14,twelvemonth
42671,752,1,15,s
42671,752,1,16,abode
42671,752,1,17,in
42671,752,1,18,the
42671,752,1,19,family
42671,752,1,20,might
42671,752,1,21,have
42671,752,1,22,prompted
42671,752,2,0,
42671,752,2,1,After
42671,752,2,2,discharging
42671,752,2,3,his
42671,752,2,4,conscience
42671,752,2,5,on
42671,752,2,6,that
42671,752,2,7,head
42671,752,2,8,he
42671,752,2,9,proceeded
42671,752,2,10,to
42671,752,2,11,inform
42671,752,2,12,them
42671,752,2,13,with
42671,752,2,14,many
42671,752,2,15,rapturous
42671,752,2,16,expressions
42671,752,2,17,of
42671,752,2,18,his
42671,752,2,19,happiness
42671,752,2,20,in
42671,752,2,21,having
42671,752,2,22,obtained
42671,752,2,23,the
42671,752,2,24,affection
42671,752,2,25,of
42671,752,2,26,their
42671,752,2,27,amiable
42671,752,2,28,neighbour
42671,752,2,29,Miss
42671,752,2,30,Lucas
42671,752,2,31,and
42671,752,2,32,then
42671,752,2,33,explained
42671,752,2,34,that
42671,752,2,35,it
42671,752,2,36,was
42671,752,2,37,merely
42671,752,2,38,with
42671,752,2,39,the
42671,752,2,40,view
42671,752,2,41,of
42671,752,2,42,enjoying
42671,752,2,43,her
42671,752,2,44,society
42671,752,2,45,that
42671,752,2,46,he
42671,752,2,47,had
42671,752,2,48,been
42671,752,2,49,so
42671,752,2,50,ready
42671,752,2,51,to
42671,752,2,52,close
42671,752,2,53,with
42671,752,2,54,their
42671,752,2,55,kind
42671,752,2,56,wish
42671,752,2,57,of
42671,752,2,58,seeing
42671,752,2,59,him
42671,752,2,60,again
42671,752,2,61,at
42671,752,2,62,Longbourn
42671,752,2,63,whither
42671,752,2,64,he
42671,752,2,65,hoped
42671,752,2,66,to
42671,752,2,67,be
42671,752,2,68,able
42671,752,2,69,to
42671,752,2,70,return
42671,752,2,71,on
42671,752,2,72,Monday
42671,752,2,73,fortnight
42671,752,3,0,
42671,752,3,1,for
42671,752,3,2,Lady
42671,752,3,3,Catherine
42671,752,3,4,he
42671,752,3,5,added
42671,752,3,6,so
42671,752,3,7,heartily
42671,752,3,8,approved
42671,752,3,9,his
42671,752,3,10,marriage
42671,752,3,11,that
42671,752,3,12,she
42671,752,3,13,wished
42671,752,3,14,it
42671,752,3,15,to
42671,752,3,16,take
42671,752,3,17,place
42671,752,3,18,as
42671,752,3,19,soon
42671,752,3,20,as
42671,752,3,21,possible
42671,752,3,22,which
42671,752,3,23,he
42671,752,3,24,trusted
42671,752,3,25,would
42671,752,3,26,be
42671,752,3,27,an
42671,752,3,28,unanswerable
42671,752,3,29,argument
42671,752,3,30,with
42671,752,3,31,his
42671,752,3,32,amiable
42671,752,3,33,Charlotte
42671,752,3,34,to
42671,752,3,35,name
42671,752,3,36,an
42671,752,3,37,early
42671,752,3,38,day
42671,752,3,39,for
42671,752,3,40,making
42671,752,3,41,him
42671,752,3,42,the
42671,752,3,43,happiest
42671,752,3,44,of
42671,752,3,45,men
42671,753,0,0,Mr
42671,753,1,0,
42671,753,1,1,Collins
42671,753,1,2,s
42671,753,1,3,return
42671,753,1,4,into
42671,753,1,5,Hertfordshire
42671,753,1,6,was
42671,753,1,7,no
42671,753,1,8,longer
42671,753,1,9,a
42671,753,1,10,matter
42671,753,1,11,of
42671,753,1,12,pleasure
42671,753,1,13,to
42671,753,1,14,Mrs
42671,753,2,0,
42671,753,2,1,Bennet
42671,753,3,0,
42671,753,3,1,On
42671,753,3,2,the
42671,753,3,3,contrary
42671,753,3,4,she
42671,753,3,5,was
42671,753,3,6,as
42671,753,3,7,much
42671,753,3,8,disposed
42671,753,3,9,to
42671,753,3,10,complain
42671,753,3,11,of
42671,753,3,12,it
42671,753,3,13,as
42671,753,3,14,her
42671,753,3,15,husband
42671,753,4,0,
42671,753,4,1,It
42671,753,4,2,was
42671,753,4,3,very
42671,753,4,4,strange
42671,753,4,5,that
42671,753,4,6,he
42671,753,4,7,should
42671,753,4,8,come
42671,753,4,9,to
42671,753,4,10,Longbourn
42671,753,4,11,instead
42671,753,4,12,of
42671,753,4,13,to
42671,753,4,14,Lucas
42671,753,4,15,Lodge
42671,753,5,0,
42671,753,5,1,it
42671,753,5,2,was
42671,753,5,3,also
42671,753,5,4,very
42671,753,5,5,inconvenient
42671,753,5,6,and
42671,753,5,7,exceedingly
42671,753,5,8,troublesome
42671,753,6,0,
42671,753,6,1,She
42671,753,6,2,hated
42671,753,6,3,having
42671,753,6,4,visitors
42671,753,6,5,in
42671,753,6,6,the
42671,753,6,7,house
42671,753,6,8,while
42671,753,6,9,her
42671,753,6,10,health
42671,753,6,11,was
42671,753,6,12,so
42671,753,6,13,indifferent
42671,753,6,14,and
42671,753,6,15,lovers
42671,753,6,16,were
42671,753,6,17,of
42671,753,6,18,all
42671,753,6,19,people
42671,753,6,20,the
42671,753,6,21,most
42671,753,6,22,disagreeable
42671,753,7,0,
42671,753,7,1,Such
42671,753,7,2,were
42671,753,7,3,the
42671,753,7,4,gentle
42671,753,7,5,murmurs
42671,753,7,6,of
42671,753,7,7,Mrs
42671,753,8,0,
42671,753,8,1,Bennet
42671,753,8,2,and
42671,753,8,3,they
42671,753,8,4,gave
42671,753,8,5,way
42671,753,8,6,only
42671,753,8,7,to
42671,753,8,8,the
42671,753,8,9,greater
42671,753,8,10,distress
42671,753,8,11,of
42671,753,8,12,Mr
42671,753,9,0,
42671,753,9,1,Bingley
42671,753,9,2,s
42671,753,9,3,continued
42671,753,9,4,absence
42671,754,0,0,Neither
42671,754,0,1,Jane
42671,754,0,2,nor
42671,754,0,3,Elizabeth
42671,754,0,4,were
42671,754,0,5,comfortable
42671,754,0,6,on
42671,754,0,7,this
42671,754,0,8,subject
42671,754,1,0,
42671,754,1,1,Day
42671,754,1,2,after
42671,754,1,3,day
42671,754,1,4,passed
42671,754,1,5,away
42671,754,1,6,without
42671,754,1,7,bringing
42671,754,1,8,any
42671,754,1,9,other
42671,754,1,10,tidings
42671,754,1,11,of
42671,754,1,12,him
42671,754,1,13,than
42671,754,1,14,the
42671,754,1,15,report
42671,754,1,16,which
42671,754,1,17,shortly
42671,754,1,18,prevailed
42671,754,1,19,in
42671,754,1,20,Meryton
42671,754,1,21,of
42671,754,1,22,his
42671,754,1,23,coming
42671,754,1,24,no
42671,754,1,25,more
42671,754,1,26,to
42671,754,1,27,Netherfield
42671,754,1,28,the
42671,754,1,29,whole
42671,754,1,30,winter
42671,754,2,0,
42671,754,2,1,a
42671,754,2,2,report
42671,754,2,3,which
42671,754,2,4,highly
42671,754,2,5,incensed
42671,754,2,6,Mrs
42671,754,3,0,
42671,754,3,1,Bennet
42671,754,3,2,and
42671,754,3,3,which
42671,754,3,4,she
42671,754,3,5,never
42671,754,3,6,failed
42671,754,3,7,to
42671,754,3,8,contradict
42671,754,3,9,as
42671,754,3,10,a
42671,754,3,11,most
42671,754,3,12,scandalous
42671,754,3,13,falsehood
42671,755,0,0,Even
42671,755,0,1,Elizabeth
42671,755,0,2,began
42671,755,0,3,to
42671,755,0,4,fear
42671,755,0,5,not
42671,755,0,6,that
42671,755,0,7,Bingley
42671,755,0,8,was
42671,755,0,9,indifferent
42671,755,0,10,but
42671,755,0,11,that
42671,755,0,12,his
42671,755,0,13,sisters
42671,755,0,14,would
42671,755,0,15,be
42671,755,0,16,successful
42671,755,0,17,in
42671,755,0,18,keeping
42671,755,0,19,him
42671,755,0,20,away
42671,755,1,0,
42671,755,1,1,Unwilling
42671,755,1,2,as
42671,755,1,3,she
42671,755,1,4,was
42671,755,1,5,to
42671,755,1,6,admit
42671,755,1,7,an
42671,755,1,8,idea
42671,755,1,9,so
42671,755,1,10,destructive
42671,755,1,11,of
42671,755,1,12,Jane
42671,755,1,13,s
42671,755,1,14,happiness
42671,755,1,15,and
42671,755,1,16,so
42671,755,1,17,dishonourable
42671,755,1,18,to
42671,755,1,19,the
42671,755,1,20,stability
42671,755,1,21,of
42671,755,1,22,her
42671,755,1,23,lover
42671,755,1,24,she
42671,755,1,25,could
42671,755,1,26,not
42671,755,1,27,prevent
42671,755,1,28,its
42671,755,1,29,frequently
42671,755,1,30,recurring
42671,755,2,0,
42671,755,2,1,The
42671,755,2,2,united
42671,755,2,3,efforts
42671,755,2,4,of
42671,755,2,5,his
42671,755,2,6,two
42671,755,2,7,unfeeling
42671,755,2,8,sisters
42671,755,2,9,and
42671,755,2,10,of
42671,755,2,11,his
42671,755,2,12,overpowering
42671,755,2,13,friend
42671,755,2,14,assisted
42671,755,2,15,by
42671,755,2,16,the
42671,755,2,17,attractions
42671,755,2,18,of
42671,755,2,19,Miss
42671,755,2,20,Darcy
42671,755,2,21,and
42671,755,2,22,the
42671,755,2,23,amusements
42671,755,2,24,of
42671,755,2,25,London
42671,755,2,26,might
42671,755,2,27,be
42671,755,2,28,too
42671,755,2,29,much
42671,755,2,30,she
42671,755,2,31,feared
42671,755,2,32,for
42671,755,2,33,the
42671,755,2,34,strength
42671,755,2,35,of
42671,755,2,36,his
42671,755,2,37,attachment
42671,756,0,0,As
42671,756,0,1,for
42671,756,0,2,Jane
42671,756,0,3,_her_
42671,756,0,4,anxiety
42671,756,0,5,under
42671,756,0,6,this
42671,756,0,7,suspence
42671,756,0,8,was
42671,756,0,9,of
42671,756,0,10,course
42671,756,0,11,more
42671,756,0,12,painful
42671,756,0,13,than
42671,756,0,14,Elizabeth
42671,756,0,15,s
42671,756,1,0,
42671,756,1,1,but
42671,756,1,2,whatever
42671,756,1,3,she
42671,756,1,4,felt
42671,756,1,5,she
42671,756,1,6,was
42671,756,1,7,desirous
42671,756,1,8,of
42671,756,1,9,concealing
42671,756,1,10,and
42671,756,1,11,between
42671,756,1,12,herself
42671,756,1,13,and
42671,756,1,14,Elizabeth
42671,756,1,15,therefore
42671,756,1,16,the
42671,756,1,17,subject
42671,756,1,18,was
42671,756,1,19,never
42671,756,1,20,alluded
42671,756,1,21,to
42671,756,2,0,
42671,756,2,1,But
42671,756,2,2,as
42671,756,2,3,no
42671,756,2,4,such
42671,756,2,5,delicacy
42671,756,2,6,restrained
42671,756,2,7,her
42671,756,2,8,mother
42671,756,2,9,an
42671,756,2,10,hour
42671,756,2,11,seldom
42671,756,2,12,passed
42671,756,2,13,in
42671,756,2,14,which
42671,756,2,15,she
42671,756,2,16,did
42671,756,2,17,not
42671,756,2,18,talk
42671,756,2,19,of
42671,756,2,20,Bingley
42671,756,2,21,express
42671,756,2,22,her
42671,756,2,23,impatience
42671,756,2,24,for
42671,756,2,25,his
42671,756,2,26,arrival
42671,756,2,27,or
42671,756,2,28,even
42671,756,2,29,require
42671,756,2,30,Jane
42671,756,2,31,to
42671,756,2,32,confess
42671,756,2,33,that
42671,756,2,34,if
42671,756,2,35,he
42671,756,2,36,did
42671,756,2,37,not
42671,756,2,38,come
42671,756,2,39,back
42671,756,2,40,she
42671,756,2,41,should
42671,756,2,42,think
42671,756,2,43,herself
42671,756,2,44,very
42671,756,2,45,ill
42671,756,2,46,used
42671,756,3,0,
42671,756,3,1,It
42671,756,3,2,needed
42671,756,3,3,all
42671,756,3,4,Jane
42671,756,3,5,s
42671,756,3,6,steady
42671,756,3,7,mildness
42671,756,3,8,to
42671,756,3,9,bear
42671,756,3,10,these
42671,756,3,11,attacks
42671,756,3,12,with
42671,756,3,13,tolerable
42671,756,3,14,tranquillity
42671,757,0,0,Mr
42671,757,1,0,
42671,757,1,1,Collins
42671,757,1,2,returned
42671,757,1,3,most
42671,757,1,4,punctually
42671,757,1,5,on
42671,757,1,6,the
42671,757,1,7,Monday
42671,757,1,8,fortnight
42671,757,1,9,but
42671,757,1,10,his
42671,757,1,11,reception
42671,757,1,12,at
42671,757,1,13,Longbourn
42671,757,1,14,was
42671,757,1,15,not
42671,757,1,16,quite
42671,757,1,17,so
42671,757,1,18,gracious
42671,757,1,19,as
42671,757,1,20,it
42671,757,1,21,had
42671,757,1,22,been
42671,757,1,23,on
42671,757,1,24,his
42671,757,1,25,first
42671,757,1,26,introduction
42671,757,2,0,
42671,757,2,1,He
42671,757,2,2,was
42671,757,2,3,too
42671,757,2,4,happy
42671,757,2,5,however
42671,757,2,6,to
42671,757,2,7,need
42671,757,2,8,much
42671,757,2,9,attention
42671,757,3,0,
42671,757,3,1,and
42671,757,3,2,luckily
42671,757,3,3,for
42671,757,3,4,the
42671,757,3,5,others
42671,757,3,6,the
42671,757,3,7,business
42671,757,3,8,of
42671,757,3,9,love
42671,757,3,10,making
42671,757,3,11,relieved
42671,757,3,12,them
42671,757,3,13,from
42671,757,3,14,a
42671,757,3,15,great
42671,757,3,16,deal
42671,757,3,17,of
42671,757,3,18,his
42671,757,3,19,company
42671,757,4,0,
42671,757,4,1,The
42671,757,4,2,chief
42671,757,4,3,of
42671,757,4,4,every
42671,757,4,5,day
42671,757,4,6,was
42671,757,4,7,spent
42671,757,4,8,by
42671,757,4,9,him
42671,757,4,10,at
42671,757,4,11,Lucas
42671,757,4,12,Lodge
42671,757,4,13,and
42671,757,4,14,he
42671,757,4,15,sometimes
42671,757,4,16,returned
42671,757,4,17,to
42671,757,4,18,Longbourn
42671,757,4,19,only
42671,757,4,20,in
42671,757,4,21,time
42671,757,4,22,to
42671,757,4,23,make
42671,757,4,24,an
42671,757,4,25,apology
42671,757,4,26,for
42671,757,4,27,his
42671,757,4,28,absence
42671,757,4,29,before
42671,757,4,30,the
42671,757,4,31,family
42671,757,4,32,went
42671,757,4,33,to
42671,757,4,34,bed
42671,758,0,0,Mrs
42671,758,1,0,
42671,758,1,1,Bennet
42671,758,1,2,was
42671,758,1,3,really
42671,758,1,4,in
42671,758,1,5,a
42671,758,1,6,most
42671,758,1,7,pitiable
42671,758,1,8,state
42671,758,2,0,
42671,758,2,1,The
42671,758,2,2,very
42671,758,2,3,mention
42671,758,2,4,of
42671,758,2,5,any
42671,758,2,6,thing
42671,758,2,7,concerning
42671,758,2,8,the
42671,758,2,9,match
42671,758,2,10,threw
42671,758,2,11,her
42671,758,2,12,into
42671,758,2,13,an
42671,758,2,14,agony
42671,758,2,15,of
42671,758,2,16,ill
42671,758,2,17,humour
42671,758,2,18,and
42671,758,2,19,wherever
42671,758,2,20,she
42671,758,2,21,went
42671,758,2,22,she
42671,758,2,23,was
42671,758,2,24,sure
42671,758,2,25,of
42671,758,2,26,hearing
42671,758,2,27,it
42671,758,2,28,talked
42671,758,2,29,of
42671,758,3,0,
42671,758,3,1,The
42671,758,3,2,sight
42671,758,3,3,of
42671,758,3,4,Miss
42671,758,3,5,Lucas
42671,758,3,6,was
42671,758,3,7,odious
42671,758,3,8,to
42671,758,3,9,her
42671,758,4,0,
42671,758,4,1,As
42671,758,4,2,her
42671,758,4,3,successor
42671,758,4,4,in
42671,758,4,5,that
42671,758,4,6,house
42671,758,4,7,she
42671,758,4,8,regarded
42671,758,4,9,her
42671,758,4,10,with
42671,758,4,11,jealous
42671,758,4,12,abhorrence
42671,758,5,0,
42671,758,5,1,Whenever
42671,758,5,2,Charlotte
42671,758,5,3,came
42671,758,5,4,to
42671,758,5,5,see
42671,758,5,6,them
42671,758,5,7,she
42671,758,5,8,concluded
42671,758,5,9,her
42671,758,5,10,to
42671,758,5,11,be
42671,758,5,12,anticipating
42671,758,5,13,the
42671,758,5,14,hour
42671,758,5,15,of
42671,758,5,16,possession
42671,758,6,0,
42671,758,6,1,and
42671,758,6,2,whenever
42671,758,6,3,she
42671,758,6,4,spoke
42671,758,6,5,in
42671,758,6,6,a
42671,758,6,7,low
42671,758,6,8,voice
42671,758,6,9,to
42671,758,6,10,Mr
42671,758,7,0,
42671,758,7,1,Collins
42671,758,7,2,was
42671,758,7,3,convinced
42671,758,7,4,that
42671,758,7,5,they
42671,758,7,6,were
42671,758,7,7,talking
42671,758,7,8,of
42671,758,7,9,the
42671,758,7,10,Longbourn
42671,758,7,11,estate
42671,758,7,12,and
42671,758,7,13,resolving
42671,758,7,14,to
42671,758,7,15,turn
42671,758,7,16,herself
42671,758,7,17,and
42671,758,7,18,her
42671,758,7,19,daughters
42671,758,7,20,out
42671,758,7,21,of
42671,758,7,22,the
42671,758,7,23,house
42671,758,7,24,as
42671,758,7,25,soon
42671,758,7,26,as
42671,758,7,27,Mr
42671,758,8,0,
42671,758,8,1,Bennet
42671,758,8,2,were
42671,758,8,3,dead
42671,758,9,0,
42671,758,9,1,She
42671,758,9,2,complained
42671,758,9,3,bitterly
42671,758,9,4,of
42671,758,9,5,all
42671,758,9,6,this
42671,758,9,7,to
42671,758,9,8,her
42671,758,9,9,husband
42671,759,1,0,Indeed
42671,759,1,1,Mr
42671,759,2,0,
42671,759,2,1,Bennet
42671,759,2,2,
42671,759,3,0,
42671,759,3,1,said
42671,759,3,2,she
42671,759,3,3,
42671,759,4,0,it
42671,759,4,1,is
42671,759,4,2,very
42671,759,4,3,hard
42671,759,4,4,to
42671,759,4,5,think
42671,759,4,6,that
42671,759,4,7,Charlotte
42671,759,4,8,Lucas
42671,759,4,9,should
42671,759,4,10,ever
42671,759,4,11,be
42671,759,4,12,mistress
42671,759,4,13,of
42671,759,4,14,this
42671,759,4,15,house
42671,759,4,16,that
42671,759,4,17,I
42671,759,4,18,should
42671,759,4,19,be
42671,759,4,20,forced
42671,759,4,21,to
42671,759,4,22,make
42671,759,4,23,way
42671,759,4,24,for
42671,759,4,25,_her_
42671,759,4,26,and
42671,759,4,27,live
42671,759,4,28,to
42671,759,4,29,see
42671,759,4,30,her
42671,759,4,31,take
42671,759,4,32,my
42671,759,4,33,place
42671,759,4,34,in
42671,759,4,35,it
42671,760,1,0,My
42671,760,1,1,dear
42671,760,1,2,do
42671,760,1,3,not
42671,760,1,4,give
42671,760,1,5,way
42671,760,1,6,to
42671,760,1,7,such
42671,760,1,8,gloomy
42671,760,1,9,thoughts
42671,760,2,0,
42671,760,2,1,Let
42671,760,2,2,us
42671,760,2,3,hope
42671,760,2,4,for
42671,760,2,5,better
42671,760,2,6,things
42671,760,3,0,
42671,760,3,1,Let
42671,760,3,2,us
42671,760,3,3,flatter
42671,760,3,4,ourselves
42671,760,3,5,that
42671,760,3,6,_I_
42671,760,3,7,may
42671,760,3,8,be
42671,760,3,9,the
42671,760,3,10,survivor
42671,761,0,0,This
42671,761,0,1,was
42671,761,0,2,not
42671,761,0,3,very
42671,761,0,4,consoling
42671,761,0,5,to
42671,761,0,6,Mrs
42671,761,1,0,
42671,761,1,1,Bennet
42671,761,1,2,and
42671,761,1,3,therefore
42671,761,1,4,instead
42671,761,1,5,of
42671,761,1,6,making
42671,761,1,7,any
42671,761,1,8,answer
42671,761,1,9,she
42671,761,1,10,went
42671,761,1,11,on
42671,761,1,12,as
42671,761,1,13,before
42671,761,1,14,
42671,762,1,0,I
42671,762,1,1,cannot
42671,762,1,2,bear
42671,762,1,3,to
42671,762,1,4,think
42671,762,1,5,that
42671,762,1,6,they
42671,762,1,7,should
42671,762,1,8,have
42671,762,1,9,all
42671,762,1,10,this
42671,762,1,11,estate
42671,762,2,0,
42671,762,2,1,If
42671,762,2,2,it
42671,762,2,3,was
42671,762,2,4,not
42671,762,2,5,for
42671,762,2,6,the
42671,762,2,7,entail
42671,762,2,8,I
42671,762,2,9,should
42671,762,2,10,not
42671,762,2,11,mind
42671,762,2,12,it
42671,763,1,0,What
42671,763,1,1,should
42671,763,1,2,not
42671,763,1,3,you
42671,763,1,4,mind
42671,764,1,0,I
42671,764,1,1,should
42671,764,1,2,not
42671,764,1,3,mind
42671,764,1,4,any
42671,764,1,5,thing
42671,764,1,6,at
42671,764,1,7,all
42671,765,1,0,Let
42671,765,1,1,us
42671,765,1,2,be
42671,765,1,3,thankful
42671,765,1,4,that
42671,765,1,5,you
42671,765,1,6,are
42671,765,1,7,preserved
42671,765,1,8,from
42671,765,1,9,a
42671,765,1,10,state
42671,765,1,11,of
42671,765,1,12,such
42671,765,1,13,insensibility
42671,766,1,0,I
42671,766,1,1,never
42671,766,1,2,can
42671,766,1,3,be
42671,766,1,4,thankful
42671,766,1,5,Mr
42671,766,2,0,
42671,766,2,1,Bennet
42671,766,2,2,for
42671,766,2,3,any
42671,766,2,4,thing
42671,766,2,5,about
42671,766,2,6,the
42671,766,2,7,entail
42671,766,3,0,
42671,766,3,1,How
42671,766,3,2,any
42671,766,3,3,one
42671,766,3,4,could
42671,766,3,5,have
42671,766,3,6,the
42671,766,3,7,conscience
42671,766,3,8,to
42671,766,3,9,entail
42671,766,3,10,away
42671,766,3,11,an
42671,766,3,12,estate
42671,766,3,13,from
42671,766,3,14,one
42671,766,3,15,s
42671,766,3,16,own
42671,766,3,17,daughters
42671,766,3,18,I
42671,766,3,19,cannot
42671,766,3,20,understand
42671,766,4,0,
42671,766,4,1,and
42671,766,4,2,all
42671,766,4,3,for
42671,766,4,4,the
42671,766,4,5,sake
42671,766,4,6,of
42671,766,4,7,Mr
42671,766,5,0,
42671,766,5,1,Collins
42671,766,5,2,too
42671,766,6,0,
42671,766,6,1,Why
42671,766,6,2,should
42671,766,6,3,_he_
42671,766,6,4,have
42671,766,6,5,it
42671,766,6,6,more
42671,766,6,7,than
42671,766,6,8,anybody
42671,766,6,9,else
42671,767,1,0,I
42671,767,1,1,leave
42671,767,1,2,it
42671,767,1,3,to
42671,767,1,4,yourself
42671,767,1,5,to
42671,767,1,6,determine
42671,767,1,7,
42671,767,2,0,
42671,767,2,1,said
42671,767,2,2,Mr
42671,767,3,0,
42671,767,3,1,Bennet
42671,768,0,0,END
42671,768,0,1,OF
42671,768,0,2,VOL
42671,768,1,0,
42671,768,1,1,I
42671,769,0,0,[Illustration
42671,769,1,0,
42671,769,1,1,A
42671,769,1,2,VICARAGE
42671,769,1,3,HOUSE
42671,769,2,0,]
42671,770,0,0,PRIDE
42671,770,0,1,AND
42671,770,0,2,PREJUDICE
42671,771,0,0,A
42671,771,0,1,Novel
42671,772,0,0,In
42671,772,0,1,Three
42671,772,0,2,Volumes
42671,773,0,0,By
42671,773,0,1,the
42671,773,0,2,Author
42671,773,0,3,of
42671,773,0,4,
42671,773,1,0,Sense
42671,773,1,1,and
42671,773,1,2,Sensibility
42671,774,0,0,VOL
42671,774,1,0,
42671,774,1,1,II
42671,775,0,0,London
42671,775,1,0,
42671,775,1,1,Printed
42671,775,1,2,for
42671,775,1,3,T
42671,775,2,0,
42671,775,2,1,Egerton
42671,775,2,2,Military
42671,775,2,3,Library
42671,775,2,4,Whitehall
42671,775,3,0,
42671,775,3,1,1813
42671,776,0,0,PRIDE
42671,776,0,1,&
42671,776,0,2,PREJUDICE
42671,777,0,0,Miss
42671,777,0,1,Bingley
42671,777,0,2,s
42671,777,0,3,letter
42671,777,0,4,arrived
42671,777,0,5,and
42671,777,0,6,put
42671,777,0,7,an
42671,777,0,8,end
42671,777,0,9,to
42671,777,0,10,doubt
42671,777,1,0,
42671,777,1,1,The
42671,777,1,2,very
42671,777,1,3,first
42671,777,1,4,sentence
42671,777,1,5,conveyed
42671,777,1,6,the
42671,777,1,7,assurance
42671,777,1,8,of
42671,777,1,9,their
42671,777,1,10,being
42671,777,1,11,all
42671,777,1,12,settled
42671,777,1,13,in
42671,777,1,14,London
42671,777,1,15,for
42671,777,1,16,the
42671,777,1,17,winter
42671,777,1,18,and
42671,777,1,19,concluded
42671,777,1,20,with
42671,777,1,21,her
42671,777,1,22,brother
42671,777,1,23,s
42671,777,1,24,regret
42671,777,1,25,at
42671,777,1,26,not
42671,777,1,27,having
42671,777,1,28,had
42671,777,1,29,time
42671,777,1,30,to
42671,777,1,31,pay
42671,777,1,32,his
42671,777,1,33,respects
42671,777,1,34,to
42671,777,1,35,his
42671,777,1,36,friends
42671,777,1,37,in
42671,777,1,38,Hertfordshire
42671,777,1,39,before
42671,777,1,40,he
42671,777,1,41,left
42671,777,1,42,the
42671,777,1,43,country
42671,778,0,0,Hope
42671,778,0,1,was
42671,778,0,2,over
42671,778,0,3,entirely
42671,778,0,4,over
42671,778,1,0,
42671,778,1,1,and
42671,778,1,2,when
42671,778,1,3,Jane
42671,778,1,4,could
42671,778,1,5,attend
42671,778,1,6,to
42671,778,1,7,the
42671,778,1,8,rest
42671,778,1,9,of
42671,778,1,10,the
42671,778,1,11,letter
42671,778,1,12,she
42671,778,1,13,found
42671,778,1,14,little
42671,778,1,15,except
42671,778,1,16,the
42671,778,1,17,professed
42671,778,1,18,affection
42671,778,1,19,of
42671,778,1,20,the
42671,778,1,21,writer
42671,778,1,22,that
42671,778,1,23,could
42671,778,1,24,give
42671,778,1,25,her
42671,778,1,26,any
42671,778,1,27,comfort
42671,778,2,0,
42671,778,2,1,Miss
42671,778,2,2,Darcy
42671,778,2,3,s
42671,778,2,4,praise
42671,778,2,5,occupied
42671,778,2,6,the
42671,778,2,7,chief
42671,778,2,8,of
42671,778,2,9,it
42671,778,3,0,
42671,778,3,1,Her
42671,778,3,2,many
42671,778,3,3,attractions
42671,778,3,4,were
42671,778,3,5,again
42671,778,3,6,dwelt
42671,778,3,7,on
42671,778,3,8,and
42671,778,3,9,Caroline
42671,778,3,10,boasted
42671,778,3,11,joyfully
42671,778,3,12,of
42671,778,3,13,their
42671,778,3,14,increasing
42671,778,3,15,intimacy
42671,778,3,16,and
42671,778,3,17,ventured
42671,778,3,18,to
42671,778,3,19,predict
42671,778,3,20,the
42671,778,3,21,accomplishment
42671,778,3,22,of
42671,778,3,23,the
42671,778,3,24,wishes
42671,778,3,25,which
42671,778,3,26,had
42671,778,3,27,been
42671,778,3,28,unfolded
42671,778,3,29,in
42671,778,3,30,her
42671,778,3,31,former
42671,778,3,32,letter
42671,778,4,0,
42671,778,4,1,She
42671,778,4,2,wrote
42671,778,4,3,also
42671,778,4,4,with
42671,778,4,5,great
42671,778,4,6,pleasure
42671,778,4,7,of
42671,778,4,8,her
42671,778,4,9,brother
42671,778,4,10,s
42671,778,4,11,being
42671,778,4,12,an
42671,778,4,13,inmate
42671,778,4,14,of
42671,778,4,15,Mr
42671,778,5,0,
42671,778,5,1,Darcy
42671,778,5,2,s
42671,778,5,3,house
42671,778,5,4,and
42671,778,5,5,mentioned
42671,778,5,6,with
42671,778,5,7,raptures
42671,778,5,8,some
42671,778,5,9,plans
42671,778,5,10,of
42671,778,5,11,the
42671,778,5,12,latter
42671,778,5,13,with
42671,778,5,14,regard
42671,778,5,15,to
42671,778,5,16,new
42671,778,5,17,furniture
42671,779,0,0,Elizabeth
42671,779,0,1,to
42671,779,0,2,whom
42671,779,0,3,Jane
42671,779,0,4,very
42671,779,0,5,soon
42671,779,0,6,communicated
42671,779,0,7,the
42671,779,0,8,chief
42671,779,0,9,of
42671,779,0,10,all
42671,779,0,11,this
42671,779,0,12,heard
42671,779,0,13,it
42671,779,0,14,in
42671,779,0,15,silent
42671,779,0,16,indignation
42671,779,1,0,
42671,779,1,1,Her
42671,779,1,2,heart
42671,779,1,3,was
42671,779,1,4,divided
42671,779,1,5,between
42671,779,1,6,concern
42671,779,1,7,for
42671,779,1,8,her
42671,779,1,9,sister
42671,779,1,10,and
42671,779,1,11,resentment
42671,779,1,12,against
42671,779,1,13,all
42671,779,1,14,the
42671,779,1,15,others
42671,779,2,0,
42671,779,2,1,To
42671,779,2,2,Caroline
42671,779,2,3,s
42671,779,2,4,assertion
42671,779,2,5,of
42671,779,2,6,her
42671,779,2,7,brother
42671,779,2,8,s
42671,779,2,9,being
42671,779,2,10,partial
42671,779,2,11,to
42671,779,2,12,Miss
42671,779,2,13,Darcy
42671,779,2,14,she
42671,779,2,15,paid
42671,779,2,16,no
42671,779,2,17,credit
42671,779,3,0,
42671,779,3,1,That
42671,779,3,2,he
42671,779,3,3,was
42671,779,3,4,really
42671,779,3,5,fond
42671,779,3,6,of
42671,779,3,7,Jane
42671,779,3,8,she
