term_id,term_rank,term_str,n,num,stop,p_stem,pos_max,term_rank2,p,zipf_k,zipf_k2,zipf_k3,df,idf,tfidf_sum
6164,6723,leisurely,2,0,0,leisur,JJ,373,0.000168321831341525,13446,746,0.06278404309038882,2,1.8481891169913987,0.0013046711408679142
3473,6724,embraces,2,0,0,embrac,NN,373,0.000168321831341525,13448,746,0.06278404309038882,2,1.8481891169913987,0.0018024729318526305
3476,6725,emigrant,2,0,0,emigr,NN,373,0.000168321831341525,13450,746,0.06278404309038882,1,2.1492191126553797,0.0015242688742236736
3478,6726,eminence,2,0,0,emin,NN,373,0.000168321831341525,13452,746,0.06278404309038882,2,1.8481891169913987,0.0012230114740590058
10537,6727,thickness,2,0,0,thick,NN,373,0.000168321831341525,13454,746,0.06278404309038882,2,1.8481891169913987,0.001955603719712485
6186,6728,levelled,2,0,0,level,VBN,373,0.000168321831341525,13456,746,0.06278404309038882,2,1.8481891169913987,0.0012624668176971293
6185,6729,level,2,0,0,level,NN,373,0.000168321831341525,13458,746,0.06278404309038882,2,1.8481891169913987,0.001220542292727209
10531,6730,thereupon,2,0,0,thereupon,NN,373,0.000168321831341525,13460,746,0.06278404309038882,2,1.8481891169913987,0.0013888413356418008
6176,6731,lessingby,2,0,0,lessingbi,NNP,373,0.000168321831341525,13462,746,0.06278404309038882,1,2.1492191126553797,0.0011520874364274348
6174,6732,lessening,2,0,0,lessen,VBG,373,0.000168321831341525,13464,746,0.06278404309038882,2,1.8481891169913987,0.0014553114697926813
3506,6733,enclosure,2,0,0,enclosur,NN,373,0.000168321831341525,13466,746,0.06278404309038882,2,1.8481891169913987,0.0010918275541638052
10521,6734,theoretically,2,0,0,theoret,JJ,373,0.000168321831341525,13468,746,0.06278404309038882,2,1.8481891169913987,0.0008677693612388938
3516,6735,encumbrance,2,0,0,encumbr,NN,373,0.000168321831341525,13470,746,0.06278404309038882,2,1.8481891169913987,0.0011392597748171116
6165,6736,lend,2,0,0,lend,VB,373,0.000168321831341525,13472,746,0.06278404309038882,2,1.8481891169913987,0.0016631178115532144
6161,6737,legs,2,0,0,leg,NNS,373,0.000168321831341525,13474,746,0.06278404309038882,2,1.8481891169913987,0.001983108278503243
10483,6738,testified,2,0,0,testifi,VBD,373,0.000168321831341525,13476,746,0.06278404309038882,2,1.8481891169913987,0.0017454802202520726
3521,6739,endeared,2,0,0,endear,JJ,373,0.000168321831341525,13478,746,0.06278404309038882,2,1.8481891169913987,0.0021531910209830543
9516,6740,sickness,2,0,0,sick,NN,373,0.000168321831341525,13480,746,0.06278404309038882,2,1.8481891169913987,0.0010724045957157462
3531,6741,endowed,2,0,0,endow,NN,373,0.000168321831341525,13482,746,0.06278404309038882,2,1.8481891169913987,0.001714721226986484
3534,6742,endurance,2,0,0,endur,NN,373,0.000168321831341525,13484,746,0.06278404309038882,2,1.8481891169913987,0.002037109433508517
3539,6743,enemies,2,0,0,enemi,NN,373,0.000168321831341525,13486,746,0.06278404309038882,2,1.8481891169913987,0.001816503765659346
10510,6744,theme,2,0,0,theme,NN,373,0.000168321831341525,13488,746,0.06278404309038882,2,1.8481891169913987,0.0017829026901368134
3568,6745,enlargement,2,0,0,enlarg,NN,373,0.000168321831341525,13490,746,0.06278404309038882,2,1.8481891169913987,0.0011723570085895208
3572,6746,enliven,2,0,0,enliven,VB,373,0.000168321831341525,13492,746,0.06278404309038882,2,1.8481891169913987,0.0010913975353796347
3574,6747,enormity,2,0,0,enorm,NN,373,0.000168321831341525,13494,746,0.06278404309038882,2,1.8481891169913987,0.001225964524525123
6131,6748,leaf,2,0,0,leaf,NN,373,0.000168321831341525,13496,746,0.06278404309038882,2,1.8481891169913987,0.001418750233080504
3575,6749,enormous,2,0,0,enorm,JJ,373,0.000168321831341525,13498,746,0.06278404309038882,2,1.8481891169913987,0.0011617194322242831
3586,6750,enraged,2,0,0,enrag,VBN,373,0.000168321831341525,13500,746,0.06278404309038882,2,1.8481891169913987,0.0018066869597802592
3608,6751,entertains,2,0,0,entertain,VBZ,373,0.000168321831341525,13502,746,0.06278404309038882,2,1.8481891169913987,0.001055801317714541
3720,6752,evergreens,2,0,0,evergreen,NNS,373,0.000168321831341525,13504,746,0.06278404309038882,1,2.1492191126553797,0.0010655523612570052
10435,6753,tempered,2,0,0,temper,NN,373,0.000168321831341525,13506,746,0.06278404309038882,2,1.8481891169913987,0.0015242836328751969
5920,6754,joyous,2,0,0,joyou,JJ,373,0.000168321831341525,13508,746,0.06278404309038882,2,1.8481891169913987,0.0010928371602718669
10380,6755,talkers,2,0,0,talker,NN,373,0.000168321831341525,13510,746,0.06278404309038882,2,1.8481891169913987,0.0009313578356945095
3845,6756,experiencing,2,0,0,experienc,VBG,373,0.000168321831341525,13512,746,0.06278404309038882,2,1.8481891169913987,0.0010308564216367634
3846,6757,experiment,2,0,0,experi,NN,373,0.000168321831341525,13514,746,0.06278404309038882,2,1.8481891169913987,0.0014141575948086594
9584,6758,sinned,2,0,0,sin,NN,373,0.000168321831341525,13516,746,0.06278404309038882,2,1.8481891169913987,0.0011531298677049918
5967,6759,kick,2,0,0,kick,VB,373,0.000168321831341525,13518,746,0.06278404309038882,2,1.8481891169913987,0.0010623360019796262
9589,6760,siryou,2,0,0,siryou,NN,373,0.000168321831341525,13520,746,0.06278404309038882,2,1.8481891169913987,0.0014315990124543836
3883,6761,extending,2,0,0,extend,VBG,373,0.000168321831341525,13522,746,0.06278404309038882,2,1.8481891169913987,0.0009618817345825711
3884,6762,extension,2,0,0,extens,NN,373,0.000168321831341525,13524,746,0.06278404309038882,2,1.8481891169913987,0.001970321733956199
5953,6763,keener,2,0,0,keener,NN,373,0.000168321831341525,13526,746,0.06278404309038882,2,1.8481891169913987,0.0014470904551582258
5952,6764,keen,2,0,0,keen,JJ,373,0.000168321831341525,13528,746,0.06278404309038882,2,1.8481891169913987,0.001971450487889022
5951,6765,justness,2,0,0,just,NN,373,0.000168321831341525,13530,746,0.06278404309038882,2,1.8481891169913987,0.0012102313383851775
5949,6766,justifying,2,0,0,justifi,NN,373,0.000168321831341525,13532,746,0.06278404309038882,2,1.8481891169913987,0.0015920842422321628
3893,6767,extorted,2,0,0,extort,VBN,373,0.000168321831341525,13534,746,0.06278404309038882,2,1.8481891169913987,0.00157195048564269
3897,6768,extracts,2,0,0,extract,NN,373,0.000168321831341525,13536,746,0.06278404309038882,2,1.8481891169913987,0.005075742330647564
3909,6769,exulting,2,0,0,exult,VBG,373,0.000168321831341525,13538,746,0.06278404309038882,2,1.8481891169913987,0.0011255437077538723
3838,6770,expenditure,2,0,0,expenditur,NN,373,0.000168321831341525,13540,746,0.06278404309038882,2,1.8481891169913987,0.000923534199990956
3912,6771,eyeing,2,0,0,eye,VBG,373,0.000168321831341525,13542,746,0.06278404309038882,2,1.8481891169913987,0.0008184612902452763
10377,6772,talkative,2,0,0,talk,JJ,373,0.000168321831341525,13544,746,0.06278404309038882,2,1.8481891169913987,0.0011006107389182056
5938,6773,junction,2,0,0,junction,NN,373,0.000168321831341525,13546,746,0.06278404309038882,2,1.8481891169913987,0.0009666847355191313
3916,6774,fable,2,0,0,fabl,JJ,373,0.000168321831341525,13548,746,0.06278404309038882,2,1.8481891169913987,0.0027807009323634413
10375,6775,tales,2,0,0,tale,NNP,373,0.000168321831341525,13550,746,0.06278404309038882,2,1.8481891169913987,0.0017832013798372414
3926,6776,faded,2,0,0,fade,JJ,373,0.000168321831341525,13552,746,0.06278404309038882,2,1.8481891169913987,0.0015782909538746667
5934,6777,jump,2,0,0,jump,VB,373,0.000168321831341525,13554,746,0.06278404309038882,2,1.8481891169913987,0.0008363377788024357
5932,6778,july,2,0,0,juli,NNP,373,0.000168321831341525,13556,746,0.06278404309038882,2,1.8481891169913987,0.0015287559976198321
3935,6779,failure,2,0,0,failur,NN,373,0.000168321831341525,13558,746,0.06278404309038882,2,1.8481891169913987,0.0014422727705113714
3936,6780,failures,2,0,0,failur,NN,373,0.000168321831341525,13560,746,0.06278404309038882,2,1.8481891169913987,0.0009299908949319228
5928,6781,judiciously,2,0,0,judici,NN,373,0.000168321831341525,13562,746,0.06278404309038882,2,1.8481891169913987,0.0010939000988692679
3938,6782,fainter,2,0,0,fainter,NN,373,0.000168321831341525,13564,746,0.06278404309038882,1,2.1492191126553797,0.002148145040135312
3943,6783,fairest,2,0,0,fairest,JJS,373,0.000168321831341525,13566,746,0.06278404309038882,2,1.8481891169913987,0.0008184612902452763
5982,6784,kindred,2,0,0,kindr,NN,373,0.000168321831341525,13568,746,0.06278404309038882,2,1.8481891169913987,0.001621136775181521
5988,6785,kingsweston,2,0,0,kingsweston,NNP,373,0.000168321831341525,13570,746,0.06278404309038882,1,2.1492191126553797,0.0014280525665484251
6040,6786,lagged,2,0,0,lag,VBD,373,0.000168321831341525,13572,746,0.06278404309038882,2,1.8481891169913987,0.001584037991083257
9566,6787,sin,2,0,0,sin,NN,373,0.000168321831341525,13574,746,0.06278404309038882,2,1.8481891169913987,0.0009104627811581305
3743,6788,exaggerated,2,0,0,exagger,JJ,373,0.000168321831341525,13576,746,0.06278404309038882,2,1.8481891169913987,0.0012254601955587472
3755,6789,exceeding,2,0,0,exceed,VBG,373,0.000168321831341525,13578,746,0.06278404309038882,2,1.8481891169913987,0.0015828442531706768
6033,6790,lad,2,0,0,lad,JJ,373,0.000168321831341525,13580,746,0.06278404309038882,2,1.8481891169913987,0.001805669971116061
6030,6791,lace,2,0,0,lace,NN,373,0.000168321831341525,13582,746,0.06278404309038882,2,1.8481891169913987,0.0025083188268016686
6028,6792,labouring,2,0,0,labour,NN,373,0.000168321831341525,13584,746,0.06278404309038882,2,1.8481891169913987,0.0009893703459944918
9562,6793,simplest,2,0,0,simplest,JJS,373,0.000168321831341525,13586,746,0.06278404309038882,2,1.8481891169913987,0.0014043132542469862
3767,6794,excesses,2,0,0,excess,NNS,373,0.000168321831341525,13588,746,0.06278404309038882,1,2.1492191126553797,0.001931014476779317
3771,6795,exchanged,2,0,0,exchang,JJ,373,0.000168321831341525,13590,746,0.06278404309038882,2,1.8481891169913987,0.0011468998476895156
10427,6796,tediousness,2,0,0,tedious,JJ,373,0.000168321831341525,13592,746,0.06278404309038882,2,1.8481891169913987,0.0012203241145976838
10424,6797,teazed,2,0,0,teaz,VBN,373,0.000168321831341525,13594,746,0.06278404309038882,2,1.8481891169913987,0.0011518152946189534
3784,6798,exclude,2,0,0,exclud,VB,373,0.000168321831341525,13596,746,0.06278404309038882,2,1.8481891169913987,0.0011061299580807026
3786,6799,exclusion,2,0,0,exclus,NN,373,0.000168321831341525,13598,746,0.06278404309038882,2,1.8481891169913987,0.001414113963388074
10423,6800,teaze,2,0,0,teaz,NNP,373,0.000168321831341525,13600,746,0.06278404309038882,1,2.1492191126553797,0.002710238477497326
3793,6801,executed,2,0,0,execut,JJ,373,0.000168321831341525,13602,746,0.06278404309038882,2,1.8481891169913987,0.0012412484987684334
5991,6802,kissing,2,0,0,kiss,VBG,373,0.000168321831341525,13604,746,0.06278404309038882,2,1.8481891169913987,0.0008303532227619844
6010,6803,knocking,2,0,0,knock,NN,373,0.000168321831341525,13606,746,0.06278404309038882,2,1.8481891169913987,0.0011763868089810143
3802,6804,exercising,2,0,0,exercis,VBG,373,0.000168321831341525,13608,746,0.06278404309038882,2,1.8481891169913987,0.0016834273434820743
3805,6805,exerting,2,0,0,exert,VBG,373,0.000168321831341525,13610,746,0.06278404309038882,2,1.8481891169913987,0.0016225453675823439
6005,6806,knighthood,2,0,0,knighthood,NN,373,0.000168321831341525,13612,746,0.06278404309038882,2,1.8481891169913987,0.0034346448516169737
3820,6807,existing,2,0,0,exist,VB,373,0.000168321831341525,13614,746,0.06278404309038882,1,2.1492191126553797,0.001453156938915064
6000,6808,knees,2,0,0,knee,NNS,373,0.000168321831341525,13616,746,0.06278404309038882,2,1.8481891169913987,0.0012389736899145712
10408,6809,teaboard,2,0,0,teaboard,JJ,373,0.000168321831341525,13618,746,0.06278404309038882,2,1.8481891169913987,0.0009755689372618068
5998,6810,knave,2,0,0,knave,NN,373,0.000168321831341525,13620,746,0.06278404309038882,1,2.1492191126553797,0.0008795658328853611
9576,6811,singled,2,0,0,singl,VBD,373,0.000168321831341525,13622,746,0.06278404309038882,2,1.8481891169913987,0.0017661172716100474
5995,6812,kittys,2,0,0,kitti,NNP,373,0.000168321831341525,13624,746,0.06278404309038882,1,2.1492191126553797,0.002620998917872414
3823,6813,exorbitant,2,0,0,exorbit,JJ,373,0.000168321831341525,13626,746,0.06278404309038882,2,1.8481891169913987,0.0008363377788024357
5993,6814,kitchengarden,2,0,0,kitchengarden,NN,373,0.000168321831341525,13628,746,0.06278404309038882,1,2.1492191126553797,0.0012683500222221184
3824,6815,expatiated,2,0,0,expati,VBD,373,0.000168321831341525,13630,746,0.06278404309038882,2,1.8481891169913987,0.0021678136188050968
5641,6816,insidious,2,0,0,insidi,JJ,373,0.000168321831341525,13632,746,0.06278404309038882,2,1.8481891169913987,0.0010359033468474933
5639,6817,inseparable,2,0,0,insepar,JJ,373,0.000168321831341525,13634,746,0.06278404309038882,2,1.8481891169913987,0.0011658709258313307
9505,6818,shuts,2,0,0,shut,VBZ,373,0.000168321831341525,13636,746,0.06278404309038882,2,1.8481891169913987,0.001209457566061233
10224,6819,suns,2,0,0,sun,NN,373,0.000168321831341525,13638,746,0.06278404309038882,2,1.8481891169913987,0.0011264362493536868
5315,6820,impartiality,2,0,0,imparti,NN,373,0.000168321831341525,13640,746,0.06278404309038882,2,1.8481891169913987,0.0009392071841022975
4849,6821,handy,2,0,0,handi,JJ,373,0.000168321831341525,13642,746,0.06278404309038882,2,1.8481891169913987,0.0008898228457088209
4852,6822,hangings,2,0,0,hang,JJ,373,0.000168321831341525,13644,746,0.06278404309038882,2,1.8481891169913987,0.0013382283543759777
5310,6823,immoveable,2,0,0,immov,JJ,373,0.000168321831341525,13646,746,0.06278404309038882,2,1.8481891169913987,0.0012601952564463693
5309,6824,immovable,2,0,0,immov,JJ,373,0.000168321831341525,13648,746,0.06278404309038882,1,2.1492191126553797,0.0014482608575844878
9838,6825,speculations,2,0,0,specul,NN,373,0.000168321831341525,13650,746,0.06278404309038882,2,1.8481891169913987,0.0010368598772639442
5306,6826,immoderately,2,0,0,immoder,RB,373,0.000168321831341525,13652,746,0.06278404309038882,2,1.8481891169913987,0.0011491395375652278
5304,6827,immense,2,0,0,immens,JJ,373,0.000168321831341525,13654,746,0.06278404309038882,2,1.8481891169913987,0.0010357083827317818
10025,6828,stones,2,0,0,stone,JJ,373,0.000168321831341525,13656,746,0.06278404309038882,2,1.8481891169913987,0.0010106930534659506
4867,6829,harassed,2,0,0,harass,VBN,373,0.000168321831341525,13658,746,0.06278404309038882,2,1.8481891169913987,0.0017090207285357486
5298,6830,imitation,2,0,0,imit,NN,373,0.000168321831341525,13660,746,0.06278404309038882,2,1.8481891169913987,0.0019162276145420541
4874,6831,harder,2,0,0,harder,JJR,373,0.000168321831341525,13662,746,0.06278404309038882,2,1.8481891169913987,0.001138975694635341
5294,6832,imbibed,2,0,0,imbib,NN,373,0.000168321831341525,13664,746,0.06278404309038882,2,1.8481891169913987,0.000995317103552079
9847,6833,spell,2,0,0,spell,VB,373,0.000168321831341525,13666,746,0.06278404309038882,2,1.8481891169913987,0.0010183160700532666
5292,6834,imagining,2,0,0,imagin,VBG,373,0.000168321831341525,13668,746,0.06278404309038882,2,1.8481891169913987,0.0010067695703543785
9848,6835,spelling,2,0,0,spell,VBG,373,0.000168321831341525,13670,746,0.06278404309038882,2,1.8481891169913987,0.002901402938436547
4875,6836,hardest,2,0,0,hardest,JJS,373,0.000168321831341525,13672,746,0.06278404309038882,2,1.8481891169913987,0.0016745544027899166
10022,6837,stole,2,0,0,stole,VB,373,0.000168321831341525,13674,746,0.06278404309038882,2,1.8481891169913987,0.001115477906112815
5288,6838,imaginations,2,0,0,imagin,NN,373,0.000168321831341525,13676,746,0.06278404309038882,2,1.8481891169913987,0.001942818147043957
4878,6839,harding,2,0,0,hard,NNP,373,0.000168321831341525,13678,746,0.06278404309038882,1,2.1492191126553797,0.0009459591164856424
10019,6840,stockings,2,0,0,stock,NN,373,0.000168321831341525,13680,746,0.06278404309038882,2,1.8481891169913987,0.001477366100565011
4885,6841,harmless,2,0,0,harmless,JJ,373,0.000168321831341525,13682,746,0.06278404309038882,2,1.8481891169913987,0.0017314976055332605
10018,6842,stocked,2,0,0,stock,VBD,373,0.000168321831341525,13684,746,0.06278404309038882,2,1.8481891169913987,0.0009882415920616683
10015,6843,stirring,2,0,0,stir,VBG,373,0.000168321831341525,13686,746,0.06278404309038882,2,1.8481891169913987,0.0016261791730628845
5276,6844,illusage,2,0,0,illusag,NN,373,0.000168321831341525,13688,746,0.06278404309038882,2,1.8481891169913987,0.00170373722881835
10012,6845,stipulation,2,0,0,stipul,NN,373,0.000168321831341525,13690,746,0.06278404309038882,2,1.8481891169913987,0.0021076685988187156
5271,6846,illtempered,2,0,0,illtemp,JJ,373,0.000168321831341525,13692,746,0.06278404309038882,2,1.8481891169913987,0.0010738660609978033
5269,6847,illsuccess,2,0,0,illsuccess,JJ,373,0.000168321831341525,13694,746,0.06278404309038882,2,1.8481891169913987,0.0014355012264415856
9857,6848,spire,2,0,0,spire,NN,373,0.000168321831341525,13696,746,0.06278404309038882,2,1.8481891169913987,0.0012095348599455396
9835,6849,specks,2,0,0,speck,NNS,373,0.000168321831341525,13698,746,0.06278404309038882,2,1.8481891169913987,0.0012467411097865026
5319,6850,impassable,2,0,0,impass,JJ,373,0.000168321831341525,13700,746,0.06278404309038882,2,1.8481891169913987,0.0014722125320963458
10030,6851,stooping,2,0,0,stoop,VBG,373,0.000168321831341525,13702,746,0.06278404309038882,1,2.1492191126553797,0.0010106838056220925
5352,6852,importing,2,0,0,import,NN,373,0.000168321831341525,13704,746,0.06278404309038882,2,1.8481891169913987,0.0019829982141394806
10068,6853,straws,2,0,0,straw,NNS,373,0.000168321831341525,13706,746,0.06278404309038882,2,1.8481891169913987,0.001772262012648449
4787,6854,hack,2,0,0,hack,NN,373,0.000168321831341525,13708,746,0.06278404309038882,2,1.8481891169913987,0.0025168293273139116
4788,6855,hackney,2,0,0,hackney,NN,373,0.000168321831341525,13710,746,0.06278404309038882,1,2.1492191126553797,0.001050962891274024
4793,6856,haggerston,2,0,0,haggerston,NNP,373,0.000168321831341525,13712,746,0.06278404309038882,2,1.8481891169913987,0.0016644205288366943
5368,6857,impressions,2,0,0,impress,NN,373,0.000168321831341525,13714,746,0.06278404309038882,2,1.8481891169913987,0.0010514031914339232
4796,6858,hailed,2,0,0,hail,VBD,373,0.000168321831341525,13716,746,0.06278404309038882,2,1.8481891169913987,0.0018958710575054532
5365,6859,impressed,2,0,0,impress,JJ,373,0.000168321831341525,13718,746,0.06278404309038882,2,1.8481891169913987,0.00247727416903691
5364,6860,impress,2,0,0,impress,VB,373,0.000168321831341525,13720,746,0.06278404309038882,2,1.8481891169913987,0.0010589883664546208
4804,6861,halfcleaned,2,0,0,halfclean,JJ,373,0.000168321831341525,13722,746,0.06278404309038882,1,2.1492191126553797,0.0019423579870360415
5360,6862,imposition,2,0,0,imposit,NN,373,0.000168321831341525,13724,746,0.06278404309038882,2,1.8481891169913987,0.001078008726994768
10053,6863,straight,2,0,0,straight,JJ,373,0.000168321831341525,13726,746,0.06278404309038882,1,2.1492191126553797,0.0009605448548180468
5354,6864,importune,2,0,0,importun,VB,373,0.000168321831341525,13728,746,0.06278404309038882,2,1.8481891169913987,0.002188200100662269
5353,6865,importunate,2,0,0,importun,JJ,373,0.000168321831341525,13730,746,0.06278404309038882,2,1.8481891169913987,0.0011491395375652278
5348,6866,impolitic,2,0,0,impolit,JJ,373,0.000168321831341525,13732,746,0.06278404309038882,2,1.8481891169913987,0.0026438198514524064
9831,6867,species,2,0,0,speci,NNS,373,0.000168321831341525,13734,746,0.06278404309038882,2,1.8481891169913987,0.001870565549738576
9822,6868,spars,2,0,0,spar,JJ,373,0.000168321831341525,13736,746,0.06278404309038882,2,1.8481891169913987,0.001574323127480048
10044,6869,stormy,2,0,0,stormi,VB,373,0.000168321831341525,13738,746,0.06278404309038882,2,1.8481891169913987,0.0009829057966003207
10043,6870,storms,2,0,0,storm,NNS,373,0.000168321831341525,13740,746,0.06278404309038882,2,1.8481891169913987,0.0011680546282123233
5337,6871,impetuous,2,0,0,impetu,JJ,373,0.000168321831341525,13742,746,0.06278404309038882,2,1.8481891169913987,0.0011711135885038386
4826,6872,halldoor,2,0,0,halldoor,JJ,373,0.000168321831341525,13744,746,0.06278404309038882,2,1.8481891169913987,0.0011026657496452804
4828,6873,hallooed,2,0,0,halloo,VBD,373,0.000168321831341525,13746,746,0.06278404309038882,1,2.1492191126553797,0.0027034202674910434
5332,6874,imperfection,2,0,0,imperfect,NN,373,0.000168321831341525,13748,746,0.06278404309038882,2,1.8481891169913987,0.0014705258421625783
5331,6875,imperfect,2,0,0,imperfect,JJ,373,0.000168321831341525,13750,746,0.06278404309038882,2,1.8481891169913987,0.0014529788655592757
5330,6876,impenetrably,2,0,0,impenetr,RB,373,0.000168321831341525,13752,746,0.06278404309038882,2,1.8481891169913987,0.0012492058777770095
5329,6877,impenetrable,2,0,0,impenetr,JJ,373,0.000168321831341525,13754,746,0.06278404309038882,2,1.8481891169913987,0.0010928627241516273
5328,6878,impending,2,0,0,impend,VBG,373,0.000168321831341525,13756,746,0.06278404309038882,2,1.8481891169913987,0.0009994248392003052
4830,6879,halves,2,0,0,halv,NN,373,0.000168321831341525,13758,746,0.06278404309038882,2,1.8481891169913987,0.0016843200328070173
9830,6880,special,2,0,0,special,JJ,373,0.000168321831341525,13760,746,0.06278404309038882,1,2.1492191126553797,0.0017353404220067658
9859,6881,spirited,2,0,0,spirit,VBD,373,0.000168321831341525,13762,746,0.06278404309038882,2,1.8481891169913987,0.001178212572768077
9867,6882,spleen,2,0,0,spleen,NN,373,0.000168321831341525,13764,746,0.06278404309038882,2,1.8481891169913987,0.0022908054570942526
4919,6883,hats,2,0,0,hat,NNS,373,0.000168321831341525,13766,746,0.06278404309038882,2,1.8481891169913987,0.0020346144083805595
5140,6884,horsemen,2,0,0,horsemen,NN,373,0.000168321831341525,13768,746,0.06278404309038882,2,1.8481891169913987,0.0021129486068027043
5178,6885,humbling,2,0,0,humbl,VBG,373,0.000168321831341525,13770,746,0.06278404309038882,2,1.8481891169913987,0.001722961969043552
5017,6886,hereabouts,2,0,0,hereabout,NN,373,0.000168321831341525,13772,746,0.06278404309038882,2,1.8481891169913987,0.0015127055101632585
5019,6887,hereford,2,0,0,hereford,NNP,373,0.000168321831341525,13774,746,0.06278404309038882,2,1.8481891169913987,0.0010854765125578767
9959,6888,starved,2,0,0,starv,JJ,373,0.000168321831341525,13776,746,0.06278404309038882,2,1.8481891169913987,0.0012226120100256573
9901,6889,spur,2,0,0,spur,NN,373,0.000168321831341525,13778,746,0.06278404309038882,2,1.8481891169913987,0.0019303862071001808
5170,6890,hug,2,0,0,hug,NN,373,0.000168321831341525,13780,746,0.06278404309038882,2,1.8481891169913987,0.0015527757325758313
9903,6891,spurning,2,0,0,spurn,VBG,373,0.000168321831341525,13782,746,0.06278404309038882,2,1.8481891169913987,0.0018117819388955578
9957,6892,starts,2,0,0,start,NNS,373,0.000168321831341525,13784,746,0.06278404309038882,2,1.8481891169913987,0.0008303532227619844
5026,6893,hermitage,2,0,0,hermitag,NN,373,0.000168321831341525,13786,746,0.06278404309038882,2,1.8481891169913987,0.001222480025661847
5029,6894,heroes,2,0,0,hero,NN,373,0.000168321831341525,13788,746,0.06278404309038882,2,1.8481891169913987,0.0013130435281633697
5052,6895,hesitations,2,0,0,hesit,NNS,373,0.000168321831341525,13790,746,0.06278404309038882,2,1.8481891169913987,0.0014092802530612522
5058,6896,hideous,2,0,0,hideou,JJ,373,0.000168321831341525,13792,746,0.06278404309038882,2,1.8481891169913987,0.002302173687505017
5059,6897,hiding,2,0,0,hide,VBG,373,0.000168321831341525,13794,746,0.06278404309038882,2,1.8481891169913987,0.0010271894506196002
5139,6898,horsemanship,2,0,0,horsemanship,NN,373,0.000168321831341525,13796,746,0.06278404309038882,2,1.8481891169913987,0.0010186918463389422
5180,6899,humiliating,2,0,0,humili,JJ,373,0.000168321831341525,13798,746,0.06278404309038882,2,1.8481891169913987,0.0019962903840233014
9934,6900,stamped,2,0,0,stamp,VBN,373,0.000168321831341525,13800,746,0.06278404309038882,2,1.8481891169913987,0.0007849165597767413
9916,6901,stab,2,0,0,stab,NN,373,0.000168321831341525,13802,746,0.06278404309038882,1,2.1492191126553797,0.0010968201646620972
5131,6902,horribly,2,0,0,horribl,JJ,373,0.000168321831341525,13804,746,0.06278404309038882,2,1.8481891169913987,0.0010898994693987504
5079,6903,hindrance,2,0,0,hindranc,NN,373,0.000168321831341525,13806,746,0.06278404309038882,2,1.8481891169913987,0.00115057916245746
5128,6904,horizon,2,0,0,horizon,NN,373,0.000168321831341525,13808,746,0.06278404309038882,2,1.8481891169913987,0.0011637985630394967
5084,6905,hired,2,0,0,hire,VBN,373,0.000168321831341525,13810,746,0.06278404309038882,2,1.8481891169913987,0.001109495218794074
5092,6906,hms,2,0,0,hm,NNP,373,0.000168321831341525,13812,746,0.06278404309038882,2,1.8481891169913987,0.0013221465902636255
5094,6907,hoarse,2,0,0,hoars,NN,373,0.000168321831341525,13814,746,0.06278404309038882,2,1.8481891169913987,0.0010456883678314531
9927,6908,stains,2,0,0,stain,NNS,373,0.000168321831341525,13816,746,0.06278404309038882,2,1.8481891169913987,0.001138847556305445
5096,6909,hodges,2,0,0,hodg,NNP,373,0.000168321831341525,13818,746,0.06278404309038882,2,1.8481891169913987,0.0020849569286418472
5119,6910,honouring,2,0,0,honour,VBG,373,0.000168321831341525,13820,746,0.06278404309038882,1,2.1492191126553797,0.0010973801953818635
5102,6911,holiday,2,0,0,holiday,NN,373,0.000168321831341525,13822,746,0.06278404309038882,1,2.1492191126553797,0.0011683713577903666
9925,6912,staggered,2,0,0,stagger,VBN,373,0.000168321831341525,13824,746,0.06278404309038882,2,1.8481891169913987,0.0016648717895508557
9900,6913,spunging,2,0,0,spung,VB,373,0.000168321831341525,13826,746,0.06278404309038882,1,2.1492191126553797,0.0012877286474867464
9897,6914,springs,2,0,0,spring,NN,373,0.000168321831341525,13828,746,0.06278404309038882,2,1.8481891169913987,0.0017262218692839695
9871,6915,spoil,2,0,0,spoil,VB,373,0.000168321831341525,13830,746,0.06278404309038882,2,1.8481891169913987,0.001485612615480928
9883,6916,sports,2,0,0,sport,NNS,373,0.000168321831341525,13832,746,0.06278404309038882,2,1.8481891169913987,0.0017599001511656703
5247,6917,illbred,2,0,0,illbr,JJ,373,0.000168321831341525,13834,746,0.06278404309038882,2,1.8481891169913987,0.0011577241325884848
5245,6918,iii,2,0,0,iii,NN,373,0.000168321831341525,13836,746,0.06278404309038882,2,1.8481891169913987,0.0015787512177398546
5244,6919,ii,2,0,0,ii,NN,373,0.000168321831341525,13838,746,0.06278404309038882,2,1.8481891169913987,0.002196059091478292
4922,6920,haunch,2,0,0,haunch,NN,373,0.000168321831341525,13840,746,0.06278404309038882,2,1.8481891169913987,0.001639214871348132
10000,6921,stick,2,0,0,stick,NN,373,0.000168321831341525,13842,746,0.06278404309038882,2,1.8481891169913987,0.0012651504896523291
4925,6922,haunted,2,0,0,haunt,NN,373,0.000168321831341525,13844,746,0.06278404309038882,2,1.8481891169913987,0.0011215989857004923
4926,6923,hauteur,2,0,0,hauteur,NN,373,0.000168321831341525,13846,746,0.06278404309038882,2,1.8481891169913987,0.001149779674788239
9997,6924,sternness,2,0,0,stern,NN,373,0.000168321831341525,13848,746,0.06278404309038882,2,1.8481891169913987,0.0010179191154755165
